Areaname,Month of Date,Adjustment,Areatype,Periodyear,Stfips,a,Adjusted,Date,Date (NULL),Date to Param Link,Glossary,Indicator Filter,Month,Period,Emplab,Laborforce,Unemp,Unemployment Rate,Unemprate
Sarasota County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,183700,189660,5960,3.1%,3.1
Taylor County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,8071,8378,307,3.7%,3.7
Baker County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,11844,12208,364,3.0%,3
Brevard County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,278642,287864,9222,3.2%,3.2
Broward County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,1020567,1053119,32552,3.1%,3.1
Charlotte County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,69200,71973,2773,3.9%,3.9
Clay County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,105960,109288,3328,3.0%,3
Columbia County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,29488,30489,1001,3.3%,3.3
Escambia County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,142079,146834,4755,3.2%,3.2
Gulf County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,5042,5261,219,4.2%,4.2
Hillsborough County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,743150,767586,24436,3.2%,3.2
Lake County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,158629,163846,5217,3.2%,3.2
Lee County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,337720,349100,11380,3.3%,3.3
Leon County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,152824,157828,5004,3.2%,3.2
Manatee County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,175340,181265,5925,3.3%,3.3
Okaloosa County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,95241,97825,2584,2.6%,2.6
Okeechobee County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,17311,17983,672,3.7%,3.7
Orange County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,747169,770411,23242,3.0%,3
Osceola County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,182106,188562,6456,3.4%,3.4
Palm Beach County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,712010,737831,25821,3.5%,3.5
Pinellas County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,478833,493641,14808,3.0%,3
Polk County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,299577,311690,12113,3.9%,3.9
St. Johns County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,134163,137776,3613,2.6%,2.6
Santa Rosa County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,82444,84905,2461,2.9%,2.9
Union County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,4609,4750,141,3.0%,3
Volusia County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,248062,256995,8933,3.5%,3.5
Wakulla County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,15233,15682,449,2.9%,2.9
Washington County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,9540,9866,326,3.3%,3.3
Hamilton County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,4247,4432,185,4.2%,4.2
Lafayette County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,2802,2891,89,3.1%,3.1
Miami-Dade County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,1334242,1369739,35497,2.6%,2.6
Seminole County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,249953,257585,7632,3.0%,3
Walton County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,31536,32437,901,2.8%,2.8
Holmes County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,6866,7119,253,3.6%,3.6
Madison County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,7347,7652,305,4.0%,4
Monroe County,September 2019,Not Seasonally Adjusted,04,2019,12,a,0,September 2019,September 2019,True,Glossary,Unemployment Rate,September,09,44869,45818,949,2.1%,2.1
Osceola County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,159366,180021,20655,11.5%,11.5
Orange County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,653205,719486,66281,9.2%,9.2
Broward County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,929959,1008017,78058,7.7%,7.7
Hamilton County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,3983,4317,334,7.7%,7.7
Hendry County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,14291,15559,1268,8.1%,8.1
Palm Beach County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,661893,708512,46619,6.6%,6.6
Polk County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,293055,318019,24964,7.8%,7.8
Lake County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,139092,149969,10877,7.3%,7.3
Collier County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,161466,171558,10092,5.9%,5.9
Hillsborough County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,706177,752404,46227,6.1%,6.1
Lee County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,319239,340022,20783,6.1%,6.1
St. Lucie County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,135508,145138,9630,6.6%,6.6
Duval County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,460970,489484,28514,5.8%,5.8
Gulf County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,4851,5110,259,5.1%,5.1
Hernando County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,66412,71122,4710,6.6%,6.6
Jefferson County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,5144,5411,267,4.9%,4.9
Monroe County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,40867,43335,2468,5.7%,5.7
Pinellas County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,454645,482237,27592,5.7%,5.7
Seminole County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,218674,232939,14265,6.1%,6.1
Volusia County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,232359,247939,15580,6.3%,6.3
Charlotte County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,66479,70748,4269,6.0%,6
Citrus County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,43394,46628,3234,6.9%,6.9
Escambia County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,136933,145215,8282,5.7%,5.7
Indian River County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,59019,63003,3984,6.3%,6.3
Leon County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,144533,152392,7859,5.2%,5.2
Pasco County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,223298,237255,13957,5.9%,5.9
Alachua County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,130174,136377,6203,4.5%,4.5
Gadsden County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,17538,18813,1275,6.8%,6.8
Glades County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,4836,5086,250,4.9%,4.9
Manatee County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,164210,173924,9714,5.6%,5.6
Marion County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,130506,138920,8414,6.1%,6.1
Brevard County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,266805,282272,15467,5.5%,5.5
Clay County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,101925,106445,4520,4.2%,4.2
Hardee County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,8056,8579,523,6.1%,6.1
Highlands County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,31844,34277,2433,7.1%,7.1
Madison County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,7340,7822,482,6.2%,6.2
Martin County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,68546,72023,3477,4.8%,4.8
Putnam County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,24956,26917,1961,7.3%,7.3
Santa Rosa County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,79391,82718,3327,4.0%,4
Sarasota County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,171752,181663,9911,5.5%,5.5
Bay County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,79994,83940,3946,4.7%,4.7
Bradford County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,10421,10985,564,5.1%,5.1
Flagler County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,43433,46329,2896,6.3%,6.3
Franklin County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,4587,4780,193,4.0%,4
Nassau County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,39716,41527,1811,4.4%,4.4
Okeechobee County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,16436,17263,827,4.8%,4.8
St. Johns County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,128830,134190,5360,4.0%,4
Sumter County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,29737,31875,2138,6.7%,6.7
Union County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,4426,4613,187,4.1%,4.1
Washington County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,9030,9485,455,4.8%,4.8
Calhoun County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,4650,4868,218,4.5%,4.5
Columbia County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,28403,29992,1589,5.3%,5.3
Dixie County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,5905,6194,289,4.7%,4.7
Holmes County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,6607,6921,314,4.5%,4.5
Levy County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,16036,16882,846,5.0%,5
Okaloosa County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,92551,96514,3963,4.1%,4.1
Suwannee County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,16984,17901,917,5.1%,5.1
Wakulla County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,14499,15055,556,3.7%,3.7
DeSoto County,September 2020,Not Seasonally Adjusted,04,2020,12,a,0,September 2020,September 2020,False,Glossary,Unemployment Rate,September,09,13381,14021,640,4.6%,4.6
